feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
endmember_MagpieData minimum AtomicWeight,0.011643478856122396,0.009110913249796885,0.0025108926930661017,True
endmember_density,0.015929493102829345,0.008466645753387186,0.0018140505841006342,True
endmember_energy_per_atom,0.011087484017340974,0.00835788592154356,0.0012022745242283436,True
endmember_MagpieData maximum Column,0.014074332473911518,0.008317504763641395,0.0012412007311944325,True
endmember_MagpieData minimum Column,0.010302243579881454,0.008289580635161881,0.0018997571659050757,True
endmember_volume,0.01763321319129306,0.007985405052649566,0.0021075901214584274,True
endmember_MagpieData minimum NdValence,0.016881925302575845,0.007681346103377384,0.001993361111358277,True
endmember_MagpieData mean Number,0.012631142994327339,0.007422110418723699,0.0013855046913370005,True
endmember_MagpieData maximum AtomicWeight,0.010946243552797465,0.0073060463248488415,0.0013426802805866394,True
endmember_spacegroup_num,0.012967732452732165,0.006882238435592544,0.0009819732807646682,True
endmember_MagpieData mean Column,0.01039387991335414,0.00680762791868462,0.0016241735993948994,True
endmember_MagpieData maximum NdValence,0.01315260375445249,0.006606861997905273,0.0011698985498227322,True
endmember_MagpieData minimum SpaceGroupNumber,0.008059944459446114,0.006181653317453506,0.0016391984538538693,True
endmember_MagpieData mean NdValence,0.011813923855208434,0.005820171926280149,0.0013628218421508193,True
endmember_spacegroup_number,0.011206372670948902,0.005465352119108447,0.0011662042978343484,True
endmember_MagpieData avg_dev NpValence,0.007699392298370271,0.00500264935236171,0.0011701860217665635,True
endmember_MagpieData mode Row,0.00464061500330626,0.0047410316685074895,0.0017581804909163402,True
endmember_MagpieData mean SpaceGroupNumber,0.008535391569753668,0.004585886930770183,0.0009789020723960744,True
endmember_MagpieData maximum NValence,0.007998230050245045,0.0045823531097157364,0.0008220890701253777,True
endmember_MagpieData mean NValence,0.007892864595895487,0.003930621109883198,0.0005793100770164851,True
endmember_MagpieData mean NpValence,0.006620690882079833,0.003817958046967035,0.0009591557751390381,True
endmember_crystal_system_int,0.005752525982297127,0.003506798767574204,0.0006286432218429648,True
endmember_MagpieData mode NValence,0.009367971861274874,0.0033859591323878503,0.0006071202605745071,True
endmember_MagpieData mode GSmagmom,0.004897202825443993,0.0032937220310816835,0.0007289071421537861,True
endmember_MagpieData range GSvolume_pa,0.0039743856656762324,0.0030688103387377097,0.0012078209636657712,True
endmember_MagpieData range MendeleevNumber,0.004522937613008267,0.0027276036824885803,0.0007371903425356546,True
endmember_MagpieData mode SpaceGroupNumber,0.0030200237026463805,0.0026944736210354953,0.001042271858759998,True
endmember_MagpieData avg_dev Column,0.004459972225521416,0.0026395829458928126,0.0006905411350857564,True
endmember_MagpieData minimum NsUnfilled,0.003595961377852086,0.002531775582874396,0.0008976198190501051,True
mp_n_experimental,0.00399238300117113,0.0025109564080205205,0.0009385300438854,True
endmember_MagpieData avg_dev GSvolume_pa,0.004430209952344573,0.0024416302443591915,0.0007891762707795765,True
endmember_MagpieData range NpValence,0.004716704420127149,0.0022368859779035412,0.0006107054105704894,True
packing fraction,0.004584399695526255,0.0022309507421871795,0.0008586138134452356,True
endmember_MagpieData maximum Row,0.0020832516560436026,0.0018362475771626862,0.000513441593414547,True
mu_dopant_delta_vs_elemental_eV,0.003708012309652954,0.0018237812439065553,0.0005293906751946664,True
endmember_MagpieData range Electronegativity,0.0018838610755602511,0.001788111428778344,0.00044152595988487597,True
endmember_MagpieData maximum SpaceGroupNumber,0.003255641265061216,0.0016940699101905376,0.0006398123909724399,True
