feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
MagpieData avg_dev GSmagmom,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData mean GSmagmom,0.0,8.326672684688674e-18,2.924231343973887e-17,False
endmember_MagpieData mode GSmagmom,0.0,8.326672684688674e-18,2.924231343973887e-17,False
mp_is_theoretical_fallback,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev NdUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range NdUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range AtomicWeight,0.0,8.326672684688674e-18,2.924231343973887e-17,False
endmember_MagpieData range NfUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
endmember_MagpieData mode NdUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range MeltingT,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range Row,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range NfUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
endmember_MagpieData minimum NpValence,0.0,8.326672684688674e-18,2.924231343973887e-17,False
endmember_MagpieData minimum GSbandgap,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range GSvolume_pa,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range NpUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev NValence,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev GSvolume_pa,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData avg_dev SpaceGroupNumber,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range GSmagmom,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev GSbandgap,0.0,5.551115123125783e-18,2.4196749845665626e-17,False
MagpieData minimum GSmagmom,0.0,5.551115123125783e-18,2.4196749845665626e-17,False
endmember_MagpieData minimum GSmagmom,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NdValence,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev CovalentRadius,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData range MendeleevNumber,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NfValence,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData mode NfUnfilled,0.0,5.551115123125783e-18,2.419674984566563e-17,False
endmember_MagpieData range GSmagmom,0.0,5.551115123125783e-18,2.419674984566563e-17,False
endmember_MagpieData minimum NfUnfilled,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData minimum NfUnfilled,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NsValence,0.0,5.551115123125783e-18,2.4196749845665626e-17,False
MagpieData mode GSmagmom,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData range SpaceGroupNumber,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NfUnfilled,0.0,5.551115123125783e-18,2.4196749845665626e-17,False
MagpieData range NsUnfilled,0.0,5.551115123125783e-18,2.4196749845665626e-17,False
endmember_n_experimental,0.0,5.551115123125783e-18,2.419674984566563e-17,False
MagpieData avg_dev NUnfilled,0.0,5.551115123125783e-18,2.419674984566563e-17,False
endmember_MagpieData minimum NpUnfilled,0.0,5.551115123125783e-18,2.4196749845665626e-17,False
MagpieData avg_dev Row,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
endmember_MagpieData minimum NfValence,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
endmember_MagpieData avg_dev GSmagmom,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
MagpieData avg_dev Number,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
MagpieData range NsValence,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
MagpieData mean NfUnfilled,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
endmember_n_near_hull,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
endmember_MagpieData minimum NdUnfilled,0.0,2.7755575615628915e-18,1.7333351416399796e-17,False
