feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
endmember_MagpieData maximum NpUnfilled,0.000962106330800474,0.000582456080805313,0.00021330592856504889,True
endmember_MagpieData avg_dev NsUnfilled,0.0005316177486713887,0.0005425031391719515,0.00017404108866693555,True
endmember_MagpieData mean NsValence,0.001230168294472114,0.0005103401287377324,0.00017782685653828817,True
mp_n_candidates,0.001080859204823754,0.0004811330450150003,0.00015504991990893018,True
endmember_MagpieData minimum GSmagmom,0.0017005148499038261,0.000478144387197843,0.00013005889696670762,True
endmember_MagpieData avg_dev NdValence,0.001872854643817949,0.00045253076013147266,0.0001844229226663967,True
endmember_MagpieData mode NsUnfilled,0.0011884144472137986,0.00045171322415295256,0.00017184189509975907,True
MagpieData maximum CovalentRadius,0.0009095754071023925,0.0004005992029067429,0.00013819483908081125,True
endmember_MagpieData maximum NpValence,0.0007048607339435472,0.0003767760592719577,9.060005349964217e-05,True
endmember_MagpieData range NpValence,0.0006583994847079251,0.00036216354226752123,8.364684861732686e-05,True
MagpieData minimum NUnfilled,0.0009058768705133426,0.0003617665636245687,0.0001391830554989284,True
mu_dopant_eV,0.0005377501959082901,0.0003549506677709452,0.00011332813543403575,True
endmember_MagpieData maximum NsValence,0.0007939419969655693,0.0003381973002004407,0.0001603834488990046,True
endmember_is_centrosymmetric,0.0007050487285986072,0.00031564910993178155,0.0002068975096615485,True
endmember_MagpieData avg_dev NpValence,0.0005124278629916333,0.00029564028832328447,7.781824453709396e-05,True
endmember_MagpieData maximum NfValence,0.0007249872571890428,0.00029100204918905415,0.00013051089276363805,True
packing fraction,0.00030254170468589197,0.00025392149471175073,5.3912018828031265e-05,True
delta_r_vs_Li_pm,0.0005797807018014761,0.000244110400795719,0.00011257089675487439,True
endmember_MagpieData range NUnfilled,0.0009702105921014807,0.000228058582264154,9.71615917094026e-05,True
endmember_MagpieData maximum NsUnfilled,0.0006300310361887512,0.00021855306586382461,8.72611311263776e-05,True
density,0.0006165654090920017,0.00021011072146823184,6.211045157335968e-05,True
mp_n_experimental,0.0003944762736180365,0.0001888851707578687,8.602322171269435e-05,True
endmember_MagpieData mode NfUnfilled,0.0005658293900353564,0.00017197342707737928,6.306217660867315e-05,True
endmember_MagpieData range NdValence,0.0006953255367647234,0.00015153509294907607,7.55122134064005e-05,True
endmember_fraction,0.0001616182177911804,0.00013742795203155745,5.9210281455475514e-05,True
endmember_is_stable,0.0006080560061207759,0.00013670433318608844,9.884470339195506e-05,True
endmember_MagpieData range NpUnfilled,0.00012741196691109914,0.00012769655555250337,4.70020072625105e-05,True
endmember_energy_above_hull,0.0007927933216517446,0.00012665830665673506,5.760610422836058e-05,True
MagpieData mode NsUnfilled,0.00025895825814687063,0.00012419117462236784,5.316414526715883e-05,True
n_symmetry_ops,0.00041137025844472654,0.00011990896803698581,8.3108980920259e-05,True
MagpieData mean NsValence,0.0001989066502403758,0.00011140724650025025,6.877480281407812e-05,True
vpa,0.0003273678338478008,0.00011012858527113811,3.662749161458203e-05,True
spacegroup_num,0.00023148365516193465,0.00010353041461488299,7.286486017491689e-05,True
delta_valency_vs_Li,0.0002242574623284584,9.026944722592689e-05,4.947260214575487e-05,True
crystal_system_int,0.00015191305652239684,8.241683819871227e-05,5.0053639402434337e-05,True
endmember_MagpieData range NfValence,0.0003149112416106908,4.706065190092368e-05,4.3332008947194844e-05,True
endmember_MagpieData range NsValence,4.880210002072243e-05,4.11167917226396e-05,2.0266140570586962e-05,True
mp_energy_above_hull,5.3752236846615165e-05,3.675400554308539e-05,1.4426995141859495e-05,True
endmember_MagpieData avg_dev NfValence,5.687943220692709e-05,2.4617705365090337e-05,2.5013827067428964e-05,False
mp_hull_unstable,4.9682178295467565e-05,2.3415020497735696e-05,1.49572491451697e-05,True
