feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
mp_n_near_hull,0.005750353698326974,0.003476708247471655,0.0013639481667028707,True
MagpieData mode SpaceGroupNumber,0.004850128698898762,0.003436802460278729,0.0019829406021559946,True
endmember_MagpieData range NUnfilled,0.0065430774295752395,0.0031284176285074072,0.0008858146548322185,True
endmember_MagpieData avg_dev NValence,0.004914872091398075,0.0031233851326332275,0.0012862062946476466,True
mp_hull_unstable,0.005335792582582415,0.0027640979515033415,0.0012462225596174754,True
endmember_MagpieData maximum Column,0.005543504036741831,0.0026699615902917306,0.0005225917844372226,True
density,0.006803834075131538,0.0026033835001596285,0.0007185468601352887,True
endmember_MagpieData mode GSvolume_pa,0.005176561730649462,0.0025687435297207907,0.000880121653046513,True
endmember_MagpieData minimum CovalentRadius,0.006019665877052839,0.0025187393747634125,0.0007451997008890599,True
endmember_MagpieData minimum NUnfilled,0.003853566333536073,0.002449997766935541,0.001643167602374096,True
endmember_MagpieData avg_dev NpUnfilled,0.0033762393318252258,0.0023803929192686146,0.0009537719563539641,True
endmember_MagpieData mode MendeleevNumber,0.0037879030503227464,0.0023792539553069147,0.0006300837415694004,True
endmember_MagpieData mode Electronegativity,0.0036794562510156616,0.0023675865647836995,0.0006994614689644583,True
endmember_MagpieData mode MeltingT,0.0032411003322184227,0.0023430816689360896,0.0005576612123329012,True
endmember_MagpieData maximum Row,0.003676741230672035,0.0021669119498817697,0.0008715704443890344,True
endmember_MagpieData minimum NsValence,0.0034338018161446074,0.002077541228833976,0.000677477558165522,True
endmember_MagpieData minimum Number,0.0024056932690434147,0.0020376541074350165,0.0006112854123384464,True
MagpieData mean NsValence,0.0023960881181110403,0.0019293488142958614,0.0010462692090374179,True
crystal_system_int,0.003039997875951488,0.0018601466548016864,0.0008384271270602844,True
endmember_spacegroup_number,0.0055271506538093354,0.00184237066517145,0.0006639139366444335,True
endmember_crystal_system_int,0.004811115404782898,0.0017464732500126312,0.0008235459918765602,True
n_symmetry_ops,0.002552940154057671,0.0016937364854882203,0.0006037205847653822,True
MagpieData minimum NpValence,0.00184826294896566,0.0016055251193495047,0.00045947307249898247,True
endmember_MagpieData range Row,0.0026712798690730123,0.001603009966685598,0.0006737487370351418,True
endmember_MagpieData mode Row,0.001669580418965902,0.001449991873180792,0.0004025459943363002,True
endmember_MagpieData mode CovalentRadius,0.0021130567512866625,0.0013985939912019491,0.0003835289335079291,True
mp_energy_above_hull,0.0013997043079928288,0.0013678560180734294,0.000593836623012114,True
endmember_is_centrosymmetric,0.0030906895362074758,0.0013380841924908794,0.001508300933308131,False
spacegroup_num,0.0028563541666934574,0.0012878636837037384,0.0004965265000265143,True
